119000	1.6473614014e-03
120000	1.2087476935e-03
121000	2.0428817443e-03
122000	1.2808544270e-03
123000	1.0909875928e-03
124000	1.0030941849e-03
125000	1.8833082795e-03
126000	1.1908276865e-03
127000	1.0530142317e-03
128000	1.1575476528e-03
129000	2.4964288023e-03
130000	9.9285417673e-04
131000	1.0039475237e-03
132000	1.0069341879e-03
133000	2.4366954094e-03
134000	1.0180275349e-03
135000	1.0837342561e-03
136000	2.1922152082e-03
137000	1.5462413139e-03
138000	1.4041612012e-03
139000	1.3056011157e-03
140000	1.0244275400e-03
141000	1.2164277068e-03
142000	1.2475744006e-03
143000	1.8163215500e-03
144000	1.4045878706e-03
145000	1.0722142470e-03
146000	9.4165413611e-04
147000	1.9912550270e-03
148000	1.2492810638e-03
149000	4.3938170857e-03
150000	1.4587745827e-03
151000	1.6226147127e-03
152000	9.7877416556e-04
153000	1.7770681879e-03
154000	1.3619211677e-03
155000	3.0579226077e-03
156000	1.8013882072e-03
157000	1.1238409643e-03
158000	1.0222942074e-03
159000	1.0043741931e-03
160000	2.9849625425e-03
161000	2.0834151146e-03
162000	1.1613876559e-03
163000	1.2501343954e-03
164000	1.5889080169e-03
165000	1.0346675481e-03
166000	9.2245412088e-04
167000	1.1336543030e-03
168000	1.4020278686e-03
169000	1.3550944859e-03
170000	2.6764822833e-03
171000	1.9750416905e-03
172000	2.9747225417e-03
173000	1.1537076498e-03
174000	1.5705613405e-03
175000	2.5267221572e-03
176000	1.7920015234e-03
177000	1.8350949031e-03
178000	3.2174960797e-03
179000	1.0410675532e-03
180000	1.0752009111e-03
181000	1.0329608849e-03
182000	3.3335495173e-03
183000	1.0862942581e-03
184000	1.1400543081e-03
185000	1.0325342155e-03
186000	2.0104550495e-03
187000	2.9542425182e-03
188000	5.9601117537e-03
189000	8.4633672232e-03
190000	1.1899743477e-03
191000	1.6439480678e-03
192000	1.9818683577e-03
193000	9.7621416353e-04
194000	1.1413343018e-03
195000	1.0423475615e-03
196000	2.2327485713e-03
197000	1.7258681401e-03
198000	1.3550944859e-03
199000	1.2497077332e-03
200000	1.5193612926e-03
201000	1.0538675633e-03
202000	1.3504011513e-03
203000	1.2300810486e-03
204000	1.3913611838e-03
205000	1.7484814889e-03
206000	1.2846944301e-03
207000	1.6614414199e-03
208000	1.5748280057e-03
209000	2.0317883973e-03
210000	1.1840010120e-03
211000	3.3728028793e-03
212000	2.9866692130e-03
213000	9.2330745247e-04
214000	3.0549359362e-03
215000	1.7966948653e-03
216000	1.4732812560e-03
217000	1.5394146467e-03
218000	1.2151477058e-03
219000	1.1558409824e-03
220000	1.5108279622e-03
221000	1.2962144392e-03
222000	1.3056011157e-03
223000	2.0906684513e-03
224000	1.0931209326e-03
225000	1.2475743933e-03
226000	4.6272039472e-03
227000	1.4647479111e-03
228000	1.5892066898e-02
229000	4.7142440235e-03
230000	2.1363218184e-03
231000	2.0573884249e-03
232000	3.0528026036e-03
233000	1.9443216588e-03
234000	1.2279477160e-03
235000	1.3013344433e-03
236000	1.0688009133e-03
237000	1.4801079305e-03
238000	3.2379334298e-02
239000	1.5786680160e-03
240000	2.2190952295e-03
241000	1.4101345369e-03
242000	2.7741890372e-03
243000	1.9724816812e-03
244000	1.1993610242e-03
245000	1.3192544575e-03
246000	4.9924309278e-03
247000	1.8692282611e-03
248000	3.5182963329e-03
249000	1.7275748105e-03
250000	4.0349901101e-03
251000	1.7774948501e-03
252000	2.4085353871e-03
253000	1.5104012855e-03
254000	4.4970704985e-03
255000	1.4365878960e-03
256000	7.2068328154e-03
257000	1.5163746284e-03
258000	1.5897613557e-03
259000	4.0392567826e-03
260000	1.1413343018e-03
261000	1.3273611330e-03
262000	1.1097609458e-03
263000	3.2981361510e-03
264000	2.2545085885e-03
265000	2.5092288051e-03
266000	8.7936074851e-04
267000	1.4976012753e-03
268000	1.1417609712e-03
269000	1.1101876153e-03
270000	1.0440542246e-03
271000	1.3704544981e-03
272000	1.4131212083e-03
273000	1.4114145379e-03
274000	1.5470946528e-03
275000	3.8617632963e-03
276000	1.3798411819e-03
277000	2.7357889994e-03
278000	2.2050152184e-03
279000	1.7911481918e-03
280000	2.9358958418e-03
281000	2.0522684135e-03
282000	1.0560008959e-03
283000	1.1490143152e-03
284000	1.2475744006e-03
285000	2.1418684919e-03
286000	1.4203745450e-03
287000	1.4195212061e-03
288000	1.3004811117e-03
289000	1.2569610772e-03
290000	1.1596809927e-03
291000	6.3364320740e-03
292000	1.4446945643e-03
293000	1.3892278512e-03
294000	1.9387749926e-03
295000	1.3333344759e-03
296000	1.5065612824e-03
297000	1.3589344962e-03
298000	2.1307751522e-03
299000	1.1507209783e-03
300000	1.2373343925e-03
301000	1.3892278512e-03
302000	5.1596844060e-03
303000	1.4284812205e-03
304000	2.0049083832e-03
305000	1.1541343119e-03
306000	1.5496546548e-03
307000	1.1635209958e-03
308000	1.7322681451e-03
309000	1.2270943844e-03
310000	1.1089076143e-03
311000	1.1758943365e-03
312000	1.0884275980e-03
313000	1.2241077129e-03
314000	2.5437888398e-03
315000	1.3081611178e-03
316000	1.0845875877e-03
317000	1.0696542449e-03
318000	1.0551475716e-03
319000	1.5112546243e-03
320000	1.6354147301e-03
321000	1.9178682996e-03
322000	1.0478942277e-03
323000	3.7781365609e-03
324000	1.6768014320e-03
325000	2.6786156159e-03
326000	1.4344545561e-03
327000	2.3539220128e-03
328000	6.4776588624e-03
329000	2.1585085124e-03
330000	4.5504038862e-03
331000	2.1832552011e-03
332000	1.0073608573e-03
333000	1.1353609661e-03
334000	1.1072009438e-03
335000	1.1459423113e-02
336000	2.0189883871e-03
337000	1.0487475593e-03
338000	2.2008338776e-02
339000	1.1477343141e-03
340000	1.0692275828e-03
341000	1.1929610191e-03
342000	1.2087476935e-03
343000	3.0758426292e-03
344000	2.3957353769e-03
345000	1.9921083658e-03
346000	1.1554143202e-03
347000	1.4045878634e-03
348000	1.1763209986e-03
349000	1.4348812256e-03
350000	1.0798942531e-03
351000	1.0952542652e-03
352000	1.1234142949e-03
353000	1.1473076447e-03
354000	1.3717345064e-03
355000	1.3222411289e-03
356000	1.1677876610e-03
357000	1.2556810689e-03
358000	1.5594680008e-03
359000	2.2647485966e-03
360000	2.0352017382e-03
361000	2.5429355010e-03
362000	1.1426143028e-03
363000	1.3713078370e-03
364000	1.2919477667e-03
365000	1.3913611838e-03
366000	1.3316278055e-03
367000	1.3184011259e-03
368000	1.0935476021e-03
369000	1.1575476528e-03
370000	3.2554694408e-03
371000	1.6533347443e-03
372000	2.5668288581e-03
373000	1.1494409773e-03
374000	1.4007478603e-03
375000	1.0734942553e-03
376000	1.4741345876e-03
377000	2.0309350657e-03
378000	1.2770144240e-03
379000	1.0850142571e-03
380000	1.1084809448e-03
381000	2.3462419995e-03
382000	1.4327478857e-03
383000	1.7181881340e-03
384000	1.1366409672e-03
385000	2.2272019050e-03
386000	1.9669350149e-03
387000	1.1933876885e-03
388000	1.2113077028e-03
389000	1.6217613884e-03
390000	1.0479368939e-02
391000	1.2445877292e-03
392000	2.9841092110e-03
393000	1.0414942226e-03
394000	1.4225078776e-03
395000	1.3111477820e-03
396000	1.2057610293e-03
397000	1.2433077281e-03
398000	1.1916810181e-03
399000	1.2505610721e-03
400000	9.9456084718e-04
401000	1.0312542145e-03
402000	1.2462943996e-03
403000	1.3836811850e-03
404000	4.5060305056e-03
405000	1.5709880099e-03
406000	1.2070410303e-03
407000	1.1144542805e-03
408000	1.2910944351e-03
409000	3.5690697114e-03
410000	2.0923751217e-03
411000	1.4698679224e-03
412000	1.3619211604e-03
413000	1.9208549711e-03
414000	1.2855477617e-03
415000	1.0790409215e-03
416000	1.1242676264e-03
417000	1.0619742388e-03
418000	9.3568080047e-04
419000	1.2428810587e-03
420000	1.1242676264e-03
421000	1.7651215094e-03
422000	1.1605343243e-03
423000	1.9289616466e-03
424000	1.1686409998e-03
425000	1.2812810892e-03
426000	1.4775479285e-03
427000	1.1648009895e-03
428000	1.5202146315e-03
429000	2.1815485234e-03
430000	1.2765877545e-03
431000	2.5651221877e-03
432000	1.4400012296e-03
433000	1.5219213019e-03
434000	1.9460283293e-03
435000	2.2489619223e-03
436000	1.3243744615e-03
437000	2.2318952397e-03
438000	1.1865610140e-03
439000	1.2078943691e-03
440000	1.1835743499e-03
441000	1.4067212032e-03
442000	1.4254945490e-03
443000	1.1212809550e-03
444000	1.8675215979e-03
445000	1.0167475339e-03
446000	1.1605343243e-03
447000	1.2386143862e-03
448000	2.3441086669e-03
449000	1.1690676620e-03
450000	1.0734942480e-03
451000	9.6213415236e-04
452000	1.7463481563e-03
453000	1.2275210465e-03
454000	9.6896082687e-04
455000	1.2957877698e-03
456000	1.8662415969e-03
457000	9.6128082077e-04
458000	9.1690745467e-04
459000	9.1221410548e-04
460000	9.5914748090e-04
461000	9.9797418079e-04
462000	9.7365416150e-04
463000	1.3265078014e-03
464000	1.9925350280e-03
465000	1.2765877545e-03
466000	1.0786142520e-03
467000	1.0466142267e-03
468000	1.9323749802e-03
469000	1.1306676315e-03
470000	5.3111511952e-03
471000	1.3755745094e-03
472000	1.2160010374e-03
473000	1.0965342663e-03
474000	1.9379216537e-03
475000	1.2352010599e-03
476000	2.8736024542e-03
477000	1.8611215855e-03
478000	1.0820275857e-03
479000	1.2134410354e-03
480000	1.0466142267e-03
481000	2.3658686841e-03
482000	1.4075745275e-03
483000	1.5978680312e-03
484000	2.2007485386e-03
485000	1.6264547157e-03
486000	1.7890148592e-03
487000	2.7985090564e-03
488000	1.2044810283e-03
489000	3.0545092741e-03
490000	1.5082679529e-03
491000	2.4149353922e-03
492000	1.1733343345e-03
493000	1.2262410455e-03
494000	1.2373343925e-03
495000	1.0551475643e-03
496000	1.2778677556e-03
497000	1.6746680922e-03
498000	1.1665076599e-03
499000	2.1111484675e-03
500000	1.1801610017e-03
501000	1.3034677759e-03
502000	1.2531210668e-03
503000	1.3751478400e-03
504000	1.3683211655e-03
505000	1.1699210008e-03
506000	2.0270950627e-03
507000	1.0978142673e-03
508000	1.3516811523e-03
509000	1.5530679884e-03
510000	1.1537076498e-03
511000	1.0935476021e-03
512000	9.9157417571e-04
513000	2.1235218155e-03
514000	1.1588276611e-03
515000	1.6136547129e-03
516000	2.9030424776e-03
517000	1.2032010272e-03
518000	1.0581342358e-03
519000	1.1140276183e-03
520000	1.9217083100e-03
521000	1.8734949335e-03
522000	4.1856035750e-03
523000	1.1622409947e-03
524000	1.1221342938e-03
525000	1.0675209051e-03
526000	1.9515749955e-03
527000	1.2834144291e-03
528000	2.9111491531e-03
529000	1.1963743527e-03
530000	9.2757412494e-04
531000	1.9012282864e-03
532000	2.5348288327e-03
533000	1.4498145683e-03
534000	1.6217613811e-03
535000	2.0629350984e-03
536000	1.3422944830e-03
537000	1.2522677353e-03
538000	1.1310942937e-03
539000	1.4007478603e-03
540000	1.1494409773e-03
541000	1.2782944250e-03
542000	1.3384544727e-03
543000	1.1319476325e-03
544000	1.2066143681e-03
545000	2.4832021227e-03
546000	1.0850142644e-03
547000	1.1319476325e-03
548000	1.2864011005e-03
549000	2.4785087808e-03
550000	2.0309350657e-03
551000	2.0002150413e-03
552000	1.1793076701e-03
553000	1.4314678920e-03
554000	3.8135499199e-03
555000	1.7228814686e-03
556000	1.1255476275e-03
557000	1.4702945846e-03
558000	1.4954679427e-03
559000	2.7946690461e-03
560000	3.3241628335e-03
561000	1.2787210944e-03
562000	1.9699216791e-03
563000	1.2565344077e-03
564000	1.5697080089e-03
565000	1.2369077231e-03
566000	1.1566943213e-03
567000	1.1362142977e-03
568000	1.2701877567e-03
569000	1.3875211807e-03
570000	1.2748810841e-03
571000	1.1733343345e-03
572000	1.2305077180e-03
573000	1.9857083607e-03
574000	1.2701877495e-03
575000	6.0902451951e-03
576000	1.2172810384e-03
577000	1.2108810333e-03
578000	1.8696549305e-03
579000	1.3806945062e-03
580000	3.2989894826e-03
581000	1.2416010577e-03
582000	1.1520009793e-03
583000	1.1643743273e-03
584000	1.9520016649e-03
585000	1.5057079509e-03
586000	1.7113614595e-03
587000	1.9869883618e-03
588000	1.2659210843e-03
589000	1.1289609683e-03
590000	1.1332276335e-03
591000	2.6073622212e-03
592000	1.2544010679e-03
593000	1.2765877545e-03
594000	2.0334950750e-03
595000	1.2697610873e-03
596000	1.1225609633e-03
597000	1.4088545358e-03
598000	1.1626676569e-03
599000	1.2821344280e-03
600000	1.2599477413e-03
601000	1.1413343091e-03
602000	1.0615475767e-03
603000	1.2885344331e-03
604000	2.0676284330e-03
605000	1.1776010069e-03
606000	1.3201077963e-03
607000	1.2381877241e-03
608000	1.3149877923e-03
609000	1.3777078420e-03
610000	1.2817077659e-03
611000	1.2369077231e-03
612000	1.1831476804e-03
613000	1.2923744362e-03
614000	1.7070947870e-03
615000	1.7164814635e-03
616000	1.2040543661e-03
617000	2.0057617148e-03
618000	1.2697610873e-03
619000	1.2522677353e-03
620000	3.3561628661e-03
621000	1.2232543741e-03
622000	1.2548277373e-03
623000	1.1963743527e-03
624000	1.3841078544e-03
625000	3.0604826097e-03
626000	1.3000544423e-03
627000	1.1447476427e-03
628000	1.2386143862e-03
629000	1.7971215348e-03
630000	1.5825080191e-03
631000	1.2198410404e-03
632000	1.0961075968e-03
633000	1.8513082468e-03
634000	3.5511496972e-03
635000	1.3175477943e-03
636000	1.4741345876e-03
637000	1.5082679529e-03
638000	1.4758412653e-03
639000	2.7648023606e-03
640000	1.1502943162e-03
641000	1.3273611330e-03
642000	1.2851210922e-03
643000	1.1771743448e-03
644000	2.7046423056e-03
645000	1.4442678948e-03
646000	2.8411757594e-03
647000	1.2130143659e-03
648000	3.0041625650e-03
649000	1.9865616996e-03
650000	1.2838410912e-03
651000	1.3149877923e-03
652000	1.2117343649e-03
653000	1.1955210139e-03
654000	1.3875211880e-03
655000	1.2834144291e-03
656000	1.3077344483e-03
657000	1.2906677657e-03
658000	1.3120011208e-03
659000	1.9571216690e-03
660000	1.3717345064e-03
661000	1.2556810761e-03
662000	1.1409076396e-03
663000	1.3376011411e-03
664000	1.2915211046e-03
665000	1.1746143355e-03
666000	2.3790953637e-03
667000	1.2057610293e-03
668000	1.2189877016e-03
669000	1.0965342735e-03
670000	1.3201077963e-03
671000	1.3154144544e-03
672000	1.4071478654e-03
673000	2.0078950474e-03
674000	1.2996277728e-03
675000	1.1643743273e-03
676000	1.1801610090e-03
677000	1.2480010701e-03
678000	1.6512014117e-03
679000	1.4280545511e-03
680000	1.3346144697e-03
681000	1.2787210944e-03
682000	1.0990942756e-03
683000	1.9101882936e-03
684000	1.6972814483e-03
685000	6.0846985216e-03
686000	1.2693344106e-03
687000	1.4097078674e-03
688000	1.0048008553e-03
689000	2.6577089302e-03
690000	1.3747211706e-03
691000	1.1328009714e-03
692000	1.0781875899e-03
693000	3.3250161723e-03
694000	3.9035766604e-03
695000	2.2062952121e-03
696000	1.3905078522e-03
697000	1.3316278055e-03
698000	2.4819221144e-03
699000	1.1737610039e-03
700000	1.3657611707e-03
701000	1.8231482245e-03
702000	1.2450143913e-03
703000	1.6601614188e-03
704000	1.2305077180e-03
705000	1.2164276995e-03
706000	1.2002143631e-03
707000	1.3495478197e-03
708000	1.9182949691e-03
709000	1.3905078522e-03
710000	1.2859744311e-03
711000	1.7851748562e-03
712000	1.1694943314e-03
713000	1.1750410049e-03
714000	1.5342946426e-03
715000	1.4677345898e-03
716000	1.2757344230e-03
717000	1.1370676366e-03
718000	1.2898144341e-03
719000	1.3017611127e-03
720000	1.2706144189e-03
721000	2.3547753372e-03
722000	1.2599477486e-03
723000	1.1656543284e-03
724000	1.1246942959e-03
725000	1.8828816101e-03
726000	1.3269344636e-03
727000	1.2484277322e-03
728000	2.2920552874e-03
729000	1.2347743905e-03
730000	1.1814410100e-03
731000	1.2266677149e-03
732000	1.2774410934e-03
733000	1.2697610873e-03
734000	1.3149877923e-03
735000	1.1724810029e-03
736000	1.9460283293e-03
737000	1.2945077760e-03
738000	1.1878410078e-03
739000	1.2442890620e-02
740000	1.1993610242e-03
741000	1.3354678013e-03
742000	2.8266690788e-03
743000	2.0194150566e-03
744000	1.1724809956e-03
745000	1.2228277119e-03
746000	1.1059209428e-03
747000	1.9293883088e-03
748000	2.2212285621e-03
749000	2.1166951410e-03
750000	1.2347743832e-03
751000	1.2484277322e-03
752000	1.5705613405e-03
753000	1.1575476528e-03
754000	3.7875232301e-03
755000	2.2506685928e-03
756000	1.1946676896e-03
757000	1.8982416223e-03
758000	1.9221349721e-03
759000	1.3435744841e-03
760000	1.3009077738e-03
761000	1.3704545054e-03
762000	1.6674147555e-03
763000	2.0501350882e-03
764000	1.1916810108e-03
765000	1.2356277221e-03
766000	1.2061876914e-03
767000	1.3909345216e-03
768000	1.4182412124e-03
769000	1.3158411239e-03
770000	1.2462943923e-03
771000	1.2590944098e-03
772000	1.2851210995e-03
773000	2.4435220839e-03
774000	1.4139745399e-03
775000	1.1460276437e-03
776000	1.2774410861e-03
777000	1.3043211147e-03
778000	1.2027743651e-03
779000	1.4378678970e-03
780000	1.1682143304e-03
781000	1.1387743070e-03
782000	1.1507209783e-03
783000	1.8658149274e-03
784000	1.2940811066e-03
785000	1.3508278134e-03
786000	1.4711479234e-03
787000	1.2629344128e-03
788000	1.2189877089e-03
789000	1.3124277830e-03
790000	1.9673616771e-03
791000	1.2168543690e-03
792000	3.7606432088e-03
793000	1.5266146365e-03
794000	1.2654944076e-03
795000	1.0709342459e-03
796000	1.3056011157e-03
797000	3.8199499249e-03
798000	2.1158418022e-03
799000	1.2953611076e-03
800000	1.0931209326e-03
801000	1.1682143304e-03
802000	1.4848012652e-03
803000	2.5378155042e-03
804000	1.3329077992e-03
805000	1.2774410934e-03
806000	1.3708811675e-03
807000	1.2053343671e-03
808000	1.4869345978e-03
809000	1.2569610772e-03
810000	1.4058678644e-03
811000	2.0612284279e-03
812000	1.1613876559e-03
813000	1.0918409316e-03
814000	1.4045878634e-03
815000	1.2172810384e-03
816000	1.4178145429e-03
817000	1.2433077281e-03
818000	1.3405878126e-03
819000	1.5189346304e-03
820000	1.4587745754e-03
821000	1.6785081025e-03
822000	1.4707212540e-03
823000	3.0391492619e-03
824000	1.9178682996e-03
825000	1.1716276640e-03
826000	1.2168543763e-03
827000	1.3964811878e-03
828000	1.4195212134e-03
829000	1.4549345724e-03
830000	1.1293876305e-03
831000	1.9221349721e-03
832000	1.2352010526e-03
833000	1.3388811421e-03
834000	1.2808544270e-03
835000	1.6832014371e-03
836000	1.2629344055e-03
837000	1.2514143964e-03
838000	1.2181343773e-03
839000	1.2023476957e-03
840000	1.4041611939e-03
841000	1.9387749926e-03
842000	1.3294944656e-03
843000	1.1421876407e-03
844000	1.1852810057e-03
845000	1.9097616314e-03
846000	1.3128544524e-03
847000	1.2817077586e-03
848000	2.0744551002e-03
849000	1.2599477413e-03
850000	1.0803209225e-03
851000	1.1276809601e-03
852000	1.0756275879e-03
853000	1.2458250632e-02
854000	1.3491211503e-03
855000	1.1985076926e-03
856000	2.9730158640e-03
857000	2.0740284381e-03
858000	1.1438943111e-03
859000	1.3568011636e-03
860000	1.1545609814e-03
861000	1.3593611657e-03
862000	1.4609079153e-03
863000	1.2224010425e-03
864000	1.1430409795e-03
865000	1.1059209428e-03
866000	1.2125877038e-03
867000	2.5902955458e-03
868000	1.1814410100e-03
869000	1.3009077811e-03
870000	2.3701353566e-03
871000	1.2906677657e-03
872000	1.0888542674e-03
873000	1.6746680922e-03
874000	1.2305077180e-03
875000	1.2249610518e-03
876000	1.2138677048e-03
877000	2.0855484472e-03
878000	1.2846944301e-03
879000	1.4754145886e-03
880000	2.0573884249e-03
881000	2.0484284105e-03
882000	3.0835226280e-03
883000	3.0779759618e-03
884000	1.9575483384e-03
885000	1.8449082418e-03
886000	1.3337611381e-03
887000	3.1645893687e-03
888000	3.6876831437e-03
889000	1.1703476703e-03
890000	1.2228277119e-03
891000	1.2160010374e-03
892000	1.5368546447e-03
893000	1.1404809702e-03
894000	1.1699209936e-03
895000	1.9153083049e-03
896000	1.2881077637e-03
897000	1.3175477870e-03
898000	2.2220818937e-03
899000	1.1699210008e-03
900000	1.2219743730e-03
901000	1.2023476957e-03
902000	1.2074676997e-03
903000	1.2846944301e-03
904000	1.2821344280e-03
905000	1.2876811015e-03
906000	1.2629344055e-03
907000	1.5304546396e-03
908000	2.0983484574e-03
909000	1.2369077231e-03
910000	6.0168584678e-03
911000	1.1972276843e-03
912000	1.1473076520e-03
913000	1.1814410027e-03
914000	1.2317877190e-03
915000	4.4027770855e-03
916000	1.2608010802e-03
917000	1.3836811850e-03
918000	1.1729076650e-03
919000	2.2114152234e-03
920000	1.6046947057e-03
921000	1.3700278359e-03
922000	1.8824549406e-03
923000	1.1925343497e-03
924000	1.1797343395e-03
925000	1.0338142092e-03
926000	1.5240546345e-03
927000	1.2471477312e-03
928000	1.3427211525e-03
929000	1.9118949640e-03
930000	1.2872544321e-03
931000	1.4037345318e-03
932000	2.6176022293e-03
933000	1.1963743527e-03
934000	1.2300810486e-03
935000	1.2548277373e-03
936000	1.4971746132e-03
937000	1.4033078696e-03
938000	1.5616013334e-03
939000	1.2595210719e-03
940000	1.3299211350e-03
941000	1.3303478045e-03
942000	1.2864010932e-03
943000	1.1729076650e-03
944000	1.6085347015e-03
945000	1.9101882936e-03
946000	1.1464543131e-03
947000	1.2889611025e-03
948000	1.1916810181e-03
949000	1.2305077180e-03
950000	1.5086946223e-03
951000	1.3068811168e-03
952000	1.2317877190e-03
953000	5.2040577793e-03
954000	1.7664015031e-03
955000	1.3363211401e-03
956000	1.1754676743e-03
957000	1.2765877545e-03
958000	1.2228277119e-03
959000	2.6171755671e-03
960000	1.2014943641e-03
961000	1.5884813547e-03
962000	4.0704034691e-03
963000	7.6087531634e-03
964000	1.1694943314e-03
965000	1.2403210567e-03
966000	1.1456009743e-03
967000	4.4134437703e-03
968000	2.1111484675e-03
969000	1.1793076701e-03
970000	1.1456009743e-03
971000	1.1187209529e-03
972000	1.5005879468e-03
973000	1.5338679732e-03
974000	1.2373343852e-03
975000	1.2177077078e-03
976000	1.0858675960e-03
977000	1.1123209479e-03
978000	2.5646955182e-03
979000	1.2091743629e-03
980000	1.3047477769e-03
981000	1.9720550117e-03
982000	1.2864011005e-03
983000	1.0841609255e-03
984000	1.3410144747e-03
985000	1.2322143812e-03
986000	1.2531210668e-03
987000	1.3960545257e-03
988000	1.3341878075e-03
989000	1.2078943691e-03
990000	1.3977611889e-03
991000	2.0603750963e-03
992000	1.2125876965e-03
993000	1.1383476376e-03
994000	2.0326417362e-03
995000	1.1729076650e-03
996000	1.4254945490e-03
997000	1.2006410252e-03
998000	1.2471477312e-03
999000	1.1861343446e-03
